ore_ont_9805.owl,TRUE
ore_ont_2936.owl,TRUE
ore_ont_11949.owl,TRUE
ore_ont_8662.owl,TRUE
ore_ont_15971.owl,TRUE
ore_ont_8937.owl,TRUE
ore_ont_580.owl,TRUE
ore_ont_9509.owl,TRUE
ore_ont_7839.owl,TRUE
ore_ont_10309.owl,TRUE
ore_ont_13503.owl,TRUE
ore_ont_480.owl,TRUE
ore_ont_14746.owl,TRUE
ore_ont_15331.owl,TRUE
ore_ont_1420.owl,TRUE
ore_ont_1526.owl,TRUE
ore_ont_4856.owl,TRUE
ore_ont_2485.owl,TRUE
ore_ont_5107.owl,TRUE
ore_ont_7639.owl,TRUE
ore_ont_13429.owl,TRUE
ore_ont_9854.owl,TRUE
ore_ont_15167.owl,TRUE
ore_ont_13306.owl,TRUE
ore_ont_5292.owl,TRUE
ore_ont_5255.owl,TRUE
ore_ont_8667.owl,TRUE
ore_ont_8974.owl,TRUE
ore_ont_3330.owl,TRUE
ore_ont_15399.owl,TRUE
ore_ont_1967.owl,TRUE
ore_ont_5852.owl,TRUE
ore_ont_10174.owl,TRUE
ore_ont_13392.owl,TRUE
ore_ont_3671.owl,TRUE
ore_ont_3909.owl,TRUE
ore_ont_2036.owl,TRUE
ore_ont_508.owl,TRUE
ore_ont_9867.owl,TRUE
ore_ont_16351.owl,TRUE
ore_ont_12957.owl,TRUE
ore_ont_15318.owl,TRUE
ore_ont_6635.owl,TRUE
ore_ont_16850.owl,TRUE
ore_ont_4106.owl,TRUE
ore_ont_2038.owl,TRUE
ore_ont_3842.owl,TRUE
ore_ont_9709.owl,TRUE
ore_ont_13204.owl,TRUE
ore_ont_10321.owl,TRUE
ore_ont_12360.owl,TRUE
ore_ont_5646.owl,TRUE
ore_ont_13277.owl,TRUE
ore_ont_9600.owl,TRUE
ore_ont_3341.owl,TRUE
ore_ont_8169.owl,TRUE
ore_ont_14931.owl,TRUE
ore_ont_6461.owl,TRUE
ore_ont_10019.owl,TRUE
ore_ont_14128.owl,TRUE
ore_ont_8128.owl,TRUE
ore_ont_15667.owl,TRUE
ore_ont_4855.owl,TRUE
ore_ont_7482.owl,TRUE
ore_ont_16076.owl,TRUE
ore_ont_7270.owl,TRUE
ore_ont_14328.owl,TRUE
ore_ont_16461.owl,TRUE
ore_ont_15800.owl,TRUE
ore_ont_9635.owl,TRUE
ore_ont_13018.owl,TRUE
ore_ont_16167.owl,TRUE
ore_ont_11834.owl,TRUE
ore_ont_9422.owl,TRUE
ore_ont_1222.owl,TRUE
ore_ont_13643.owl,TRUE
ore_ont_15210.owl,TRUE
ore_ont_11357.owl,TRUE
ore_ont_13483.owl,FALSE
ore_ont_8047.owl,TRUE
ore_ont_9994.owl,TRUE
ore_ont_1618.owl,TRUE
ore_ont_7464.owl,TRUE
ore_ont_6735.owl,TRUE
ore_ont_10176.owl,TRUE
ore_ont_15229.owl,TRUE
ore_ont_12101.owl,TRUE
ore_ont_14486.owl,TRUE
ore_ont_8094.owl,TRUE
ore_ont_714.owl,TRUE
ore_ont_10264.owl,TRUE
ore_ont_13737.owl,TRUE
ore_ont_5696.owl,TRUE
ore_ont_3806.owl,TRUE
ore_ont_3504.owl,TRUE
ore_ont_2652.owl,TRUE
ore_ont_2654.owl,TRUE
ore_ont_3250.owl,TRUE
ore_ont_8335.owl,TRUE
ore_ont_2775.owl,TRUE
ore_ont_3082.owl,TRUE
ore_ont_9031.owl,TRUE
ore_ont_8665.owl,TRUE
ore_ont_16827.owl,TRUE
ore_ont_11380.owl,TRUE
ore_ont_13759.owl,TRUE
ore_ont_2012.owl,TRUE
ore_ont_7517.owl,TRUE
ore_ont_13530.owl,TRUE
ore_ont_10413.owl,TRUE
ore_ont_4724.owl,TRUE
ore_ont_4223.owl,TRUE
ore_ont_12906.owl,TRUE
ore_ont_14588.owl,TRUE
ore_ont_15993.owl,TRUE
ore_ont_3463.owl,TRUE
ore_ont_5303.owl,TRUE
ore_ont_12118.owl,TRUE
ore_ont_12948.owl,FALSE
ore_ont_11895.owl,TRUE
ore_ont_14412.owl,TRUE
ore_ont_5090.owl,TRUE
ore_ont_10536.owl,TRUE
ore_ont_7969.owl,TRUE
ore_ont_2876.owl,TRUE
ore_ont_1524.owl,TRUE
ore_ont_2697.owl,TRUE
ore_ont_15145.owl,TRUE
ore_ont_11866.owl,TRUE
ore_ont_3775.owl,TRUE
ore_ont_9462.owl,TRUE
ore_ont_8666.owl,TRUE
ore_ont_7962.owl,TRUE
ore_ont_1997.owl,TRUE
ore_ont_4897.owl,TRUE
ore_ont_11133.owl,TRUE
ore_ont_15160.owl,TRUE
ore_ont_1746.owl,TRUE
ore_ont_14926.owl,TRUE
ore_ont_15576.owl,TRUE
ore_ont_10407.owl,TRUE
ore_ont_9941.owl,TRUE
ore_ont_1662.owl,TRUE
ore_ont_14273.owl,TRUE
ore_ont_11522.owl,TRUE
ore_ont_10823.owl,TRUE
ore_ont_13524.owl,TRUE
ore_ont_420.owl,TRUE
ore_ont_7417.owl,TRUE
ore_ont_12653.owl,TRUE
ore_ont_14831.owl,TRUE
ore_ont_16594.owl,TRUE
ore_ont_3592.owl,TRUE
ore_ont_8226.owl,TRUE
ore_ont_6485.owl,TRUE
ore_ont_8806.owl,TRUE
ore_ont_5742.owl,TRUE
ore_ont_6812.owl,TRUE
ore_ont_6207.owl,TRUE
ore_ont_9736.owl,TRUE
ore_ont_5089.owl,TRUE
ore_ont_6333.owl,TRUE
ore_ont_14826.owl,TRUE
ore_ont_2837.owl,TRUE
ore_ont_6855.owl,TRUE
ore_ont_10088.owl,TRUE
ore_ont_3639.owl,TRUE
ore_ont_11497.owl,TRUE
ore_ont_385.owl,TRUE
ore_ont_11676.owl,TRUE
ore_ont_11291.owl,TRUE
ore_ont_15461.owl,TRUE
ore_ont_12584.owl,TRUE
ore_ont_3936.owl,TRUE
ore_ont_5258.owl,TRUE
ore_ont_3260.owl,TRUE
